image_id,quality_score
07419eddd6be,0.4148992598056793
07596907347b,0.07749069482088089
0773a1c326ad,0.9805498719215393
07751b94a88a,0.0005206683417782187
0790515cf5af,0.02529401145875454
07929d32b5b3,0.16672131419181824
07a0be6b347f,0.00734202703461051
07a0e34c8d20,0.7453996539115906
07a1c7073982,0.3864927589893341
07a2b8cabf6b,2.971899084514007e-05
07a3be30563b,0.21395860612392426
07d8db76b301,0.08292423188686371
07e827469099,0.9910858273506165
07f5d7baf907,0.001199866645038128
08037e4490e5,0.5226232409477234
080ee76c958c,0.2683729827404022
080f66eedfb9,0.022466152906417847
084c02cf077f,0.8883730173110962
0851d6a69589,0.002538606757298112
086d41d17da8,0.003902513300999999
08752092140d,0.14229853451251984
08a3875063c3,0.5643032193183899
08b6e3240858,0.2627273499965668
08bef347f40d,0.0004093012830708176
08c17a2d95b7,0.2639947533607483
08c60c647673,0.1651085764169693
08ee569d4721,0.0070428065955638885
08f8838d69bb,3.342785930726677e-05
09237bf783a4,0.001779190730303526
0924cec998fa,0.9903637766838074
093a42649c29,0.02368135191500187
093cf723fede,0.03279596194624901
094858f005ab,0.9368013143539429
0953c0ac1735,0.10583043843507767
096436d68d06,0.6378722190856934
09662e462531,0.8252776265144348
0981195eb9fb,0.9569083452224731
099021fac3c9,0.24668766558170319
09934421c79e,0.5490916967391968
09935d72892b,0.3110581636428833
09c8323c612e,0.0032110598403960466
09eeafa9656a,0.18256376683712006
09f1111a388a,0.8844459652900696
09f6ab477654,0.04515717178583145
0a09aa7356c0,0.10069780796766281
0a1076183736,0.08558391779661179
0a3202889f4d,0.6466209292411804
0a38b552372d,3.5371969715924934e-05
0a4e1a29ffff,0.003014423418790102
0a61bddab956,0.023791564628481865
0a74c92e287c,0.840031623840332
0a85a1e8f9e9,0.029865002259612083
0a902c80d5da,0.009067496284842491
0a9ec1e99ce4,0.7143183946609497
0abf0c485f66,0.0876907929778099
0ac436400db4,0.061298564076423645
0ad7f631dedb,0.004695999901741743
0ada12c0e78f,0.9504549503326416
0ae2dd2e09ea,0.06727536767721176
0af296d2f04a,0.0004578118387144059
0afbeeef0ff7,0.006149117834866047
0afdfe5f422c,0.021909188479185104
0b00f8a77510,0.014973647892475128
0b2ea8f268cf,0.03364190831780434
0b3efe669365,0.2997434735298157
0b64a0a06f9a,0.00019299829727970064
0b8bdec9d869,0.7402558922767639
0babc12807b2,0.09413748979568481
0bf37ca3156a,0.7130425572395325
0c2e2369dfff,0.9326202869415283
0c38940e1f80,0.8269432187080383
0c43c79e8cfb,0.016400815919041634
0c55d58bebaf,0.209059938788414
0c76fd494af6,0.2102779746055603
0c7e82daf5a0,0.012307079508900642
0c917c372572,0.0629245787858963
0ca0aee4d57e,0.5277676582336426
0cae727cf119,0.8455169796943665
0cb14014117d,0.9405240416526794
0cb6b898389f,0.9269920587539673
0cbcc7b23613,0.6886459589004517
0cd31078cd08,0.643180251121521
0ce062f26edc,0.0012301414972171187
0ceb222f6629,0.805216908454895
0cecc2864b7f,0.03777226060628891
0d0a21fd354f,0.640572190284729
0d0b8fc9ab5c,0.8881170153617859
0d310aba6373,0.20142562687397003
0d744aed4d64,0.00032493824255652726
0d8f60ed9280,0.9100381731987
0d9a9896f801,0.0026283208280801773
0da09e3ce8f1,0.02167568914592266
0da321efbce6,0.17402277886867523
0da632ca45e0,0.6543245315551758
0daddc45d832,0.001802911632694304
0db1d8dcf219,0.699866533279419
0dbaa09a458c,0.00025821360759437084
0dbe6c26cedc,0.7813294529914856
0dc031c94225,0.0002731447748374194
0dc8d25b3f69,0.03242763876914978
0dce95217626,0.0007425832445733249
0e0003ddd8df,0.0005108762416057289
0e0fc1d9810c,0.6274582743644714
0e3572b5884a,0.0001263719896087423
0e43c8298fc0,0.5498190522193909
0e75d51152fc,0.011689439415931702
0e82bcacc475,0.8850327730178833
0e94cd271c00,3.2951204048004e-05
0eb52045349f,0.015100529417395592
0eced86c9db8,0.017836321145296097
0edadb2aa127,0.020227711647748947
0ef4c61dc056,0.010061938315629959
0efc93ec838b,0.05341986194252968
0eff8eacb2f7,0.029114721342921257
0f364b7d4384,0.4561616778373718
0f495d87656a,0.0032815912272781134
0f6e645466a2,0.13864892721176147
0f882877bf13,0.5227676630020142
0f96c358a250,0.0075449091382324696
0fb1053285cf,0.02881232649087906
0fb560f9adb2,0.9760520458221436
0fbbd665431f,0.2659628391265869
0fc6829da85b,0.8804639577865601
0fcfc6301f3d,0.15334586799144745
0fd16b64697e,0.007207198068499565
0fe31196e0e8,8.23178343125619e-05
0fffa73e2402,0.047196414321660995
1002b5151b8e,0.6323193907737732
1002f3fe38f0,0.00034684414276853204
1006345f70b7,0.003212962532415986
101b9ebfc720,0.0666511282324791
103abbd8b63e,0.27582255005836487
103f97a2ab15,0.5891183614730835
107aea0d9289,0.027142494916915894
10a5026eb8e6,0.984930157661438
10bf25731c08,0.0007471310091204941
10de500cf0c5,0.2489880621433258
10ecc5292ab1,0.6644266247749329
10eefba568dd,0.07116921246051788
10f10fd30718,0.009673500433564186
10f36b0239fb,0.004705119878053665
10f6ef37fe43,9.219991625286639e-05
10fca1abf338,0.8669412732124329
1116271db4ea,0.005210731644183397
111898ab463d,0.08634226769208908
1120f6d08d95,0.06493224203586578
11242a67122d,0.020187661051750183
1124ffcd76c2,0.9284089803695679
115e42dd6a81,0.3439532518386841
1177d583c807,0.07791131734848022
11b220a397b8,0.42014360427856445
11b5c77fbf79,0.10347291082143784
11d8e5eaee5b,0.0002567314077168703
12025b34deb8,0.8595059514045715
12058bbb8299,0.006859871558845043
1269ab57c2e6,0.08164040744304657
12a82fc7d73e,0.18210972845554352
12ab2f6397f0,0.014281450770795345
12ae44be0d38,0.16618600487709045
12b57dac703e,0.4313652813434601
12bc439d373a,0.001388741540722549
12ce6a1a1f31,0.07241958379745483
12e3f5f2cb17,0.4545997381210327
12e6e66c80a7,0.007244880776852369
12ef75375322,0.32798826694488525
13063d1bc4ea,0.9758167862892151
13073f075a56,0.011257492937147617
135575dc57c9,0.7829466462135315
13ab8db8c700,0.0903058648109436
13c191b59ed0,0.9662947654724121
13d014ccd136,0.0003430853539612144
13d411c85ffd,0.00011975445522693917
13d71389563f,0.07105332612991333
1409ab48175a,0.0014843520475551486
1411c8ab7161,0.017893968150019646
1414128bead0,0.3641560673713684
141735b57ec0,0.0032218657433986664
1438288bb2e1,0.8978812098503113
143db89c11c8,0.002308072755113244
144a1a426137,0.0061811101622879505
144b01e7b993,0.16973048448562622
14515b8f19b6,0.007407671771943569
14c3b41d289c,0.003627450903877616
14e3f84445f7,0.5526821613311768
14ee87d6cc42,0.005097406450659037
1509d097b69a,0.01193707063794136
150f92b45349,0.0009350432665087283
150fc7127582,0.0005235867574810982
152db3de8120,0.7271450757980347
1541226c5d72,0.013100959360599518
15528e740543,0.014364097267389297
155e2df6bfcf,6.058568033040501e-05
157d17349cc6,0.0030749342404305935
1594ca6c30d3,0.05406586453318596
15b21c80cc31,0.011987760663032532
15bed5adde74,0.9611911177635193
15c24478ac72,0.007721449248492718
15cc2aef772a,0.4462105631828308
15cd5f52d300,0.0010385627392679453
15e24b73d4a7,0.002097007120028138
15e96e848b46,0.050838030874729156
15f440753916,0.17710822820663452
15f8d769935c,0.00019530377176124603
1601c939412f,0.00022760516731068492
16060f05d047,0.0010932256700471044
1608c82a263f,0.045031625777482986
1623e8e3adc4,0.0881878212094307
1632c4311fc9,0.0010441701160743833
1633f8291a80,0.16524964570999146
1638404f385c,0.22421908378601074
164cd5a3a6cd,0.8018697500228882
165634a6167e,0.1193881705403328
165c548185f8,0.0003111392434220761
165cd2070ebd,0.9818511009216309
166068a24416,0.03507550060749054
16ce555748d8,0.22224362194538116
17188c13e635,0.45185813307762146
172df1330a60,0.31726908683776855
174db0854291,0.0007441460038535297
175dd560810a,0.0860527977347374
1782142e17d9,0.0005966306780464947
178412895d5e,0.08409006893634796
17d7d6b092f4,0.742180347442627
17d997fe1090,0.7528290152549744
17e6116b89b3,0.0005099793197587132
17eb5d4ad740,0.04894619807600975
17eff993386f,0.016054928302764893
17f6c7072f61,0.00047770520905032754
180afe1d5ef7,0.9485714435577393
18323d8f2470,0.06386398524045944
1844a039b4ea,0.0051431478932499886
184a185e7447,0.3884012699127197
18621b9ca978,0.5009125471115112
1864d3411143,0.918513834476471
186c1835eec5,0.14736631512641907
187f6ccda87a,0.008509693667292595
188219f2d9c6,0.28116482496261597
188a9323be03,0.00322565040551126
1891698febce,0.7110846042633057
189cbbc9e5e3,0.11423075944185257
18af532e7e1e,0.5838998556137085
18b06f56ab27,0.0003694018523674458
18b7e34eab8f,0.012527378275990486
18b99159a14f,0.0030266293324530125
18cde9649e90,0.7089760303497314
18ce0cdc473d,0.0037003960460424423
18d8fdb140b7,0.20986521244049072
18f1f979d30d,0.8891259431838989
190a309f2cc5,0.9586783647537231
19113e5f45ec,0.08649490028619766
191348830ddf,0.25895750522613525
191a711852bd,0.15964078903198242
191cf5668f33,0.026340126991271973
19244004583f,0.9624810814857483
1943983492e5,0.017036674544215202
194814669fee,0.1350606083869934
19545647508e,0.00019320617138873786
1968183f0e61,0.008555576205253601
196e6a186452,0.6029250025749207
19722bff5a09,0.027956470847129822
197af0de76e2,0.0020953502971678972
19b0e3c734f5,0.010915410704910755
19e350c7c83c,0.027956470847129822
19ef4d292196,0.46204954385757446
1a03a7970337,0.3137158453464508
1a0dbc6c0cda,0.0069924755953252316
1a19f2ef4472,0.41519755125045776
1a1b4b2450ca,0.00699721509590745
1a1e974a7dbf,0.000562155619263649
1a369baf9ee6,0.010127084329724312
1a7e3356b39c,0.5993643999099731
1a90fad9ffa2,1.2780708857462741e-05
1ab3f1c71a5f,0.01725538820028305
1ab8d3431ffc,0.0016861982876434922
1ade1e949383,0.0012232797453179955
1ae3c58759fb,6.134551949799061e-05
1ae8c165fd53,0.1900397390127182
1b329a127307,0.7671269178390503
1b32e1d775ea,0.9045164585113525
1b3647865779,0.07908686250448227
1b398c0494d1,0.0005386192351579666
1b4625877527,0.26815515756607056
1b495ac025b7,0.6805490851402283
1b862fb6f65d,5.9874964790651575e-05
1b8701231c8f,0.27291199564933777
1b8ad0afe9fb,0.056273918598890305
1bb0ddfe753a,0.012621847912669182
1bea04b2bb2d,0.3320102393627167
1bf30c84bbad,0.9621441960334778
1c0cf251b426,0.021302733570337296
1c0e5dd1b14c,0.009494705125689507
1c13a1483f4a,0.00014364889648277313
1c3a6b4449e9,0.2582767605781555
1c47815f4a6b,0.16406922042369843
1c4d87baaffc,0.5702323913574219
1c4f3aa4df06,0.0706150010228157
1c578b72d7b3,0.2838873565196991
1c5ad36fb799,0.44806644320487976
1c5e6cdc7ee1,0.004520075861364603
1c6d119c3d70,0.3820728361606598
1c7a013eeba7,0.00021336448844522238
1c9521878baf,0.00019197801884729415
1c9c583c10bf,0.00021267798729240894
1ca35d483772,0.016272101551294327
1ca62b3e4fd3,0.5533958077430725
1ca91751be4d,0.0024724737741053104
1caba2fb38f6,0.010856765322387218
1cb6961d141c,0.10525774955749512
1cb814ed6332,0.10184893012046814
1cc58b15f466,0.07724575698375702
1d0b93317aa8,0.7002596259117126
1d11794057ff,0.04402374476194382
1d14dd912671,0.47500577569007874
1d2472849dce,6.077605576138012e-05
1d29cb2f4296,0.12855222821235657
1d37f1c8b6d8,0.061610206961631775
1d3e9b939732,6.544397183461115e-05
1d46f1326394,0.0019514833111315966
1d55e689cf84,0.0916995108127594
1d674e2e32e0,0.19919909536838531
1d74c4713e21,0.5289471745491028
1da25637859b,0.0024576180148869753
1da4a17c18c9,0.0010428340174257755
1db0393cdbc1,0.01982949487864971
1db18bdd43aa,0.8192766308784485
1db6bb46c102,0.0007325647748075426
1dbdc32c17db,0.026474302634596825
1dd9adcbfff4,0.00011445499694673344
1df0431bfa73,0.803571343421936
1df0a4c23c95,0.9964679479598999
1df1530b9b8d,4.276810068404302e-05
1df3e03a8f5f,0.002096715848892927
1dfbede13143,0.0085705341771245
1dfe599d12a9,0.767594575881958
1e036f2e7095,0.5570930242538452
1e143fa3de57,0.16973048448562622
1e1fb019710d,0.0008998831617645919
1e4650743fa2,0.01006095577031374
1e4b3b823b95,0.2951778471469879
1e742358e0b9,0.11243275552988052
1e7ccd4a1c87,0.013082588091492653
1e8a1fdee5b9,0.7826784253120422
1e8c31e29dd3,0.003930059261620045
1e9224ccca95,0.001220632460899651
1ec95179cdfe,0.0037804115563631058
1ee1eb7943db,0.022688832134008408
1ee355480567,0.9504761695861816
1eee55494271,0.9951404333114624
1efa5d443707,0.12480251491069794
1f07dae3cadb,0.275224506855011
1f0e223b8055,0.056055948138237
1f15ca672675,0.9915600419044495
1f31701dd61b,0.9569262862205505
1f3f32efaf20,0.0016921672504395247
1f4bf8e28b41,0.574806272983551
1f4fb37e0854,0.0009874212555587292
1f543a86c4d4,0.9737465977668762
1f5496352859,0.09649517387151718
1f63d44d9e3c,0.3813891112804413
1f9ccda4ddf2,0.0700417309999466
1faf8664816c,0.5126199722290039
1fb455685328,0.002287947805598378
1fd5d860d4d7,0.0015009471680969
1fddd7c98fd2,0.34505388140678406
1ffaa51a6245,0.36470165848731995
200d947f75db,0.0005478151724673808
2017cd92c63d,0.852719783782959
201f6e10c108,0.006812691688537598
201f882365d3,0.007169641554355621
203275daf46d,0.0005169280921109021
20404ec7b518,0.007522704545408487
20688cb25704,0.0016529251588508487
207a580de0ea,0.0024355114437639713
207dd0487264,0.0008622091845609248
20c883d3bd38,0.06776163727045059
20d5fdd450ae,0.9647995829582214
20f86e068276,0.1458204835653305
21037f5c7790,0.42907488346099854
210bfe0127c6,0.028050310909748077
211518c46162,0.0018450419884175062
2131aa3a1e6f,0.9106467962265015
215d2b7c3fde,0.7331894040107727
217dad18a5ed,0.5563768148422241
218c822a3dd9,4.45246696472168e-05
21abd36095a1,0.550736665725708
21d18b022429,0.04378988593816757
22098b1fe461,0.12099595367908478
2209daf71aab,0.04027635231614113
2221cf5c7935,0.05677466467022896
222d0ac042b4,0.9966781139373779
222f3ee3a1e8,0.9813694953918457
22325552a4e3,0.0008058425737544894
2241b7e90782,0.12709197402000427
22449af52060,0.0010410372633486986
224bb938e2dd,0.0019130981527268887
224c14366e11,0.004334848839789629
226c6ceb9185,0.7358282208442688
22895c89792f,0.01570006087422371
22a6da005395,0.007855484262108803
22ce8ef69357,0.016689851880073547
22d843b2bbd1,0.6668758988380432
23148a40ecb0,0.06426557898521423
23175b7ef453,0.27028772234916687
232549883508,0.14633528888225555
233d948e2544,0.5335367918014526
234399352d36,0.011241200380027294
236f56771ec6,0.5913614630699158
2376e5415458,4.534166873781942e-05
237aa50edc34,0.19205042719841003
237c078d00fc,0.02825149893760681
2399d68d407f,0.9518774747848511
239f2c348ea4,0.9922228455543518
23d7ca170bdb,0.003743554698303342
23fca0693e2a,0.00014708872186020017
2408799a09b2,0.0009139638277702034
240b25a7debe,0.27214479446411133
242fc19be06f,3.0029979825485498e-05
2463bb04ebc3,0.0004837381711695343
246e4506824a,0.2347484678030014
247ac63e5510,0.10530345886945724
247e98aba610,0.7028067111968994
248139c423c4,0.8204345107078552
248dec89b3a2,0.0846090167760849
24b87f744598,0.05825994536280632
24b943fe725e,0.31723904609680176
24de56d433cd,0.0003327438316773623
24f271c87e73,0.14000354707241058
24f3e70f0419,0.6165239810943604
25002fe43f92,0.0223566684871912
252305189b3a,2.1148326823094976e-07
2532613a584a,0.0014643736649304628
253e96488cfb,0.8069384694099426
254052cf3e48,0.013181500136852264
2585bbc91909,0.29790106415748596
259d30f693b6,0.00010456162999616936
25a0a1e41afd,0.015381040051579475
25b0e72705a8,0.8196489810943604
25b4080f598b,0.9144911170005798
25d069089c5e,0.06663396954536438
25dc1b41ed9c,0.0019998366478830576
25e9fd872182,0.00028335905517451465
2608e1dac5b1,0.560178279876709
260a455692b5,0.8058382868766785
261c6bd63bff,0.1030326709151268
2628305cbb29,0.011078596115112305
262ad704319c,0.03222272917628288
263d8851e33b,0.5782952308654785
26453eb7e989,0.0055242800153791904
26463a5fb949,0.9837409257888794
2665f72e2dd3,0.429900199174881
266fbefa58fb,0.0002894449280574918
2682e6da9050,0.5352206230163574
26999ebc21de,0.14576517045497894
269b44e628eb,0.9772826433181763
269f0792f11f,0.4204230010509491
26cd40b57ad1,0.001391389174386859
26d60db3bbfd,0.46608635783195496
26d9576e8043,0.12052010744810104
26e231747848,0.5646849274635315
26fc2358a38d,0.001989471958950162
2700754f71e9,0.003952136263251305
272d9c043c81,0.012616174295544624
2735be026d44,0.2947686016559601
274f4de2a59d,0.0008457200019620359
274f5029189b,0.2952542006969452
276b14f72328,0.8082647323608398
2776d70724d3,0.04498831555247307
278aa860dffd,0.01790141873061657
27933cdbe0cc,0.0490717887878418
27b68863349f,0.012603431940078735
27bab1432f61,0.8862448334693909
27e2be850a99,0.06671451777219772
27e4c800a449,0.05449293553829193
27f82ada84ac,0.09389355778694153
27fca9f12b3c,0.006948123686015606
281d7b7c7676,0.46467405557632446
2821998fc002,0.02236461453139782
282bc792d23a,0.0002299219777341932
283c3aeba594,0.0651196762919426
28503940d10b,0.07755691558122635
286e9981dd9b,0.2559787333011627
28751f290ba3,0.004411421716213226
28824d12d31d,0.00410675723105669
289a47dcbb82,0.15048477053642273
28a4d00927b7,0.9863720536231995
28dc010a0780,0.0010170082096010447
28f73575e1f2,0.7055701017379761
28f93cad89c5,0.006548409815877676
28f98cfe3858,0.05702516436576843
290ecdba359f,0.0025308297481387854
29192375ab1b,0.00012573660933412611
291e2ff3d834,0.5025186538696289
291f581d365e,0.2871799170970917
2923971566fe,0.5966848731040955
2927665214e1,4.6689841838087887e-05
29580bed2f7d,0.258883535861969
295fdc964f6e,0.020425500348210335
2967e578939f,0.9469117522239685
2974c6ad1d58,0.020154835656285286
299086c6d1b5,0.4962918758392334
2994f17f58a5,0.09086877852678299
29a13e666266,0.04701641574501991
29b52f64d2db,0.3159222900867462
29bc0e721cfe,0.22120144963264465
29d059522fa1,6.342141568893567e-05
29f44aea93a4,0.10085678845643997
29f9e1ac9507,0.22262904047966003
2a08ed6bbcbc,0.16746805608272552
2a099b247b10,0.00610059080645442
2a2274bcb00a,0.09763270616531372
2a2a6435f7f3,8.459118544124067e-05
2a3378bcfbcc,0.9743618965148926
2a3a1ed1c285,0.3645254373550415
2a4520f1f9a3,0.00016393970872741193
2a47e5b21791,0.21207095682621002
2a5a8b744f08,7.298604032257572e-05
2a7373eeb352,0.002138434909284115
2a8a9e957a6c,0.7347817420959473
2a93334f663a,0.010078533552587032
2af1bf226f51,0.2455376535654068
2b074afdf626,0.002469221828505397
2b07790a2422,0.6096625328063965
2b10f138e67d,0.28087472915649414
2b21d293fdf2,0.3645254373550415
2b2f5a0f880d,0.20721131563186646
2b3a4a81d748,0.005077324341982603
2b48daf24be0,0.001919200993143022
2b4c7b5f1f1e,0.17510847747325897
2b5bb6d33959,0.45777493715286255
2b88cb6e31cd,0.03207695111632347
2ba0b0d9bda2,0.003447361523285508
2bb063318cf1,0.010851013474166393
2bb3c492d6d3,0.8895460963249207
2bbcfdc477db,0.43176764249801636
2bbd1f99ecc3,0.04031744226813316
2bd4d4fbed5c,0.0011998002883046865
2c1d5be654dd,0.11247698217630386
2c2aa057afc5,0.7829466462135315
2c77bf969079,0.9464027285575867
2c8101f14723,0.1871415674686432
2c827005b8f8,0.0003970776160713285
2c9dfc270f1b,0.003451649798080325
2cacdb0dffae,0.00037626802804879844
2cbfc6182ba2,0.04432589188218117
2cceb07ff706,0.029090488329529762
2cdcc910778d,0.8049535751342773
2cef97083e6f,0.8372568488121033
2cf18033da31,0.051551081240177155
2cfe8703f265,0.015083846636116505
2d04cead4d3a,0.3186149001121521
2d07162a13b1,0.9013997316360474
2d3f4094c08a,0.05030253902077675
2d552318eb07,0.9698168039321899
2d558de2cabe,0.7170047163963318
2d7666b8884f,0.01133328303694725
2d870833c0c9,0.0060739521868526936
2d9d97a6e713,0.6099376082420349
2da82d14e1b7,0.1178058385848999
2db0cd3e30da,0.17386437952518463
2dc647e00ad3,0.9024246335029602
2dd28ac497d2,0.0005902596167288721
2df07eb5779f,0.033883802592754364
2e26762daed5,0.9518314003944397
2e79041ef722,0.9918638467788696
2eba4279e503,0.010954730212688446
2ecbc2e3f239,0.011044043116271496
2ef10194e80d,0.7859637141227722
2ef4a04aed1b,2.1219198970356956e-05
2ef955d6d9ff,0.8157690763473511
2f143453bb71,0.009379133582115173
2f284b6a1940,0.09655650705099106
2f2e1949ad56,0.000891831296030432
2f42e20db938,0.6409270167350769
2f4e81787d9b,0.008856568485498428
2f5c9cdfb333,0.0026316114235669374
2f7789c1e046,0.1478111743927002
2f7fbdcc9a4b,0.3191273510456085
2f81ee5f2926,0.024670366197824478
2f8d14a7d390,0.9096447825431824
2f9b66784109,0.013198797591030598
2fb3a8606a77,0.08494780212640762
2fde69f20585,0.9970406889915466
2fdfb80ea53c,0.16760869324207306
2fdffb6160a6,0.06994519382715225
2fe06bedb2c4,0.012346131727099419
2fefb720869a,0.8904739022254944
300305ce82d2,0.17719998955726624
30263a7d5609,0.9724915623664856
302bcdb635ff,0.0006349490722641349
3044022c6969,0.0007423603674396873
306c841af3fc,0.013365884311497211
3079490a4b9c,0.21094676852226257
308f7fce6f0d,0.5813465118408203
30941b65348b,0.005922278389334679
30cab14951ac,0.09835674613714218
30db694bee42,0.6758896708488464
310c27067ac0,0.12851162254810333
312694ea8e6a,0.2427230179309845
3128eb593012,0.9881702661514282
3132556f5352,0.0005951630300842226
31360e44ac64,0.009827971458435059
31452ad8808c,0.0035153913777321577
314862758acf,0.16074779629707336
315c1a0d87fd,0.0051800766959786415
31616ff6b53b,0.12652094662189484
3178559fbf57,0.04370800033211708
318eb706a134,0.3828844428062439
31b5d6fb0256,0.03228117153048515
31cb39681f6a,0.009666326455771923
3206171db5be,0.006726174149662256
3218a6d8eb2c,0.01879444345831871
3232b34cbe99,0.0011760909110307693
3246f07e65b4,0.9433817267417908
3254e48c8aa0,7.838629244361073e-05
3286073a976e,0.08692704886198044
328d141ed3aa,0.00046834436943754554
32a3eb37ff40,0.00014557941176462919
32d7d360d891,0.004774877801537514
32ed318235b8,0.03529130667448044
33105f9b3a04,0.08634226769208908
331121c65e88,0.08235407620668411
331b87d1b9d1,0.2289847880601883
3323fd59782e,0.02793770283460617
3325b1fe55d2,0.14028969407081604
33596a635b53,0.017714818939566612
33778d136069,8.01586065790616e-05
338326891d84,0.06145158037543297
33b893e18eb3,0.0510220043361187
33b91def2035,0.6957429647445679
33b978734eab,0.2732398211956024
33d72035c27a,0.9932130575180054
33e7bf536fc5,0.6802349090576172
33e8e26a75d4,0.08129243552684784
33ffddea8c6e,0.00031017104629427195
3402124408ea,0.0006535520078614354
3428230bf1bd,0.4523819386959076
342edf9b889d,0.006107817869633436
3435fd8675a2,0.024725111201405525
345b1f0abbba,0.0030413693748414516
3461dc601cc2,0.27273833751678467
34723fae6475,0.0388159342110157
348598d01e18,0.02280297689139843
3486f7096276,0.9254316091537476
349f3c0ac83e,0.8802617788314819
34a7dbd3f05c,0.5961911082267761
34acae864963,0.12187126278877258
351e842842a2,0.5999617576599121
352e4a939242,0.2129669487476349
35362d43e753,0.005501428619027138
354b8911d6ed,0.16661517322063446
356304d15a5c,0.007279322948306799
35777eb7859d,0.022304518148303032
357f02a779d7,0.18821221590042114
3580a545016d,0.0011711394181475043
358d2224de73,0.005522279068827629
3599029efeb3,0.022617390379309654
359bab5d784b,1.3340136320039164e-05
35aa7f5c2ec0,0.5702323913574219
35ac70c0d08f,1.0062016372103244e-05
35beb47fe159,0.0020097268279641867
35cd9832fc0a,0.0014655048726126552
35d6c4c50072,0.9637249708175659
35df2bc6ae95,0.0014413251774385571
3601dac9bed7,0.061050184071063995
36041171f441,0.025405824184417725
360832d84ce0,0.8282605409622192
362c4a96cebb,0.07613600045442581
365f8c01d994,0.05612557381391525
36677b70b1ef,0.004657227545976639
367c7049929c,0.00010219796968158334
36865bbc64d6,0.6552828550338745
369229040a34,0.028856175020337105
3694e8c8e09a,0.08196801692247391
36a1e3c780a0,0.042870596051216125
36b5b3c9fb32,0.10315866023302078
36e4b704b905,0.0026507729198783636
36ec36c301c1,0.5646849274635315
370f575adb23,0.00016184027481358498
3710ff45299c,0.0004959115758538246
3730c322d35b,0.04253663867712021
3732de8b416f,0.0022176546044647694
374535e0adb8,0.16435348987579346
3748349334f6,0.3710770308971405
378963f9df22,0.006434309761971235
3796af4d987a,0.8267775177955627
37c4dfe03aba,0.33661699295043945
37c523296d42,1.542284917377401e-05
37de05ef12a5,0.7496917247772217
